# Alpine Analytics - Verified Trade History
# Generated: 2025-11-10 19:06:53 UTC
# Period: 2006-01-20 to 2025-11-10
# Total Trades: 4374
# Wins: 1979 (45.2%)
# Losses: 2395
# Total Return: +565.5%
# CAGR: 9.94%
# Max Drawdown: -36.1%
# 
# VERIFICATION INSTRUCTIONS:
# 1. Each row has a unique verification_hash (first 16 chars of SHA-256)
# 2. Full methodology: https://alpineanalytics.com/methodology
# 3. Verification guide: https://alpineanalytics.com/verify
# 4. Report issues: verify@alpineanalytics.com
#
# DISCLAIMER:
# Past performance does not guarantee future results.
# Trading involves substantial risk of loss.
# For educational purposes only. Not financial advice.
#
trade_id,entry_date,exit_date,symbol,entry_price,exit_price,pnl_percent,confidence_score,exit_reason,days_held,verification_hash
1047,2013-01-07T00:00:00-05:00,2013-01-09,NFLX,14.17,13.82,-2.47,94.0,STOP,2,dccbd02b64ccc03e
1048,2013-01-08T00:00:00-05:00,2013-01-09,AMD,2.67,2.6,-2.62,88.4,STOP,1,d6e83c0959b49491
1049,2013-01-08T00:00:00-05:00,2013-01-11,TSLA,2.25,2.19,-2.67,87.4,STOP,3,9395cbb0f891bedc
1050,2013-01-09T00:00:00-05:00,2013-01-11,META,30.4,31.62,4.01,92.1,TARGET,2,bd0dd820112e4d6d
1051,2013-01-11T00:00:00-05:00,2013-01-16,NFLX,14.47,14.11,-2.49,87.9,STOP,3,47f199888b10ea02
1052,2013-01-14T00:00:00-05:00,2013-01-18,GOOGL,17.98,17.53,-2.5,88.9,STOP,4,28440408b2d27c41
1053,2013-01-14T00:00:00-05:00,2013-01-25,AMZN,13.64,14.18,3.96,89.0,TARGET,8,d4375091f9e4d663
1054,2013-01-15T00:00:00-05:00,2013-01-22,TSLA,2.26,2.35,3.98,92.4,TARGET,4,40cf13bf54ae836a
1055,2013-01-15T00:00:00-05:00,2013-01-18,GOOGL,18.02,17.57,-2.5,93.2,STOP,3,faa0d9bb4ff00b7e
1056,2013-01-15T00:00:00-05:00,2013-01-18,META,29.92,29.17,-2.51,98.0,STOP,3,5e0a901d831a5153
1057,2013-01-16T00:00:00-05:00,2013-01-18,NFLX,13.93,14.48,3.95,87.4,TARGET,2,82773fef986a7ff5
1058,2013-01-16T00:00:00-05:00,2013-01-18,AMD,2.72,2.65,-2.57,88.7,STOP,2,8ee71cd2609201f1
1059,2013-01-16T00:00:00-05:00,2013-01-22,TSLA,2.27,2.36,3.96,89.3,TARGET,3,b5359a6e79f06c0f
1060,2013-01-17T00:00:00-05:00,2013-01-23,TSLA,2.29,2.38,3.93,90.0,TARGET,3,fcb42df6217c5d3d
1061,2013-01-18T00:00:00-05:00,2013-01-23,TSLA,2.3,2.39,3.91,98.0,TARGET,2,9b364c26f402ac46
1062,2013-01-18T00:00:00-05:00,2013-01-23,GOOGL,17.51,18.21,4.0,90.1,TARGET,2,d2b3548acadad3c8
1063,2013-01-18T00:00:00-05:00,2013-01-23,AMD,2.46,2.56,4.07,92.8,TARGET,2,03f299ffbbe84dc3
1064,2013-01-18T00:00:00-05:00,2013-01-22,NFLX,14.17,13.81,-2.54,91.2,STOP,1,5f5a037ed77ea231
1065,2013-01-22T00:00:00-05:00,2013-01-24,TSLA,2.35,2.44,3.83,92.1,TARGET,2,0b9e5c87b4f279d6
1066,2013-01-22T00:00:00-05:00,2013-01-23,GOOGL,17.47,18.17,4.01,92.0,TARGET,1,42373a454d2bafe4
1067,2013-01-22T00:00:00-05:00,2013-01-23,AMD,2.45,2.55,4.08,89.6,TARGET,1,ccb0fb98606638fd
1068,2013-01-23T00:00:00-05:00,2013-01-24,TSLA,2.4,2.5,4.17,88.9,TARGET,1,3ceac68bbef5df63
1069,2013-01-23T00:00:00-05:00,2013-02-01,GOOGL,18.43,19.17,4.02,98.0,TARGET,7,37a0a6d5c5b61c8f
1070,2013-01-23T00:00:00-05:00,2013-01-25,AMD,2.73,2.84,4.03,98.0,TARGET,2,316dd15ce360436d
1071,2013-01-23T00:00:00-05:00,2013-01-24,NFLX,14.75,15.34,4.0,98.0,TARGET,1,fcbb3e215be483f0
1072,2013-01-24T00:00:00-05:00,2013-02-07,GOOGL,18.74,19.24,2.64,88.6,TIME,10,1abf7af9ff6b4643
1073,2013-01-24T00:00:00-05:00,2013-01-25,AMD,2.79,2.9,3.94,87.2,TARGET,1,4c08f04ceeefdb41
1074,2013-01-24T00:00:00-05:00,2013-01-28,TSLA,2.47,2.56,3.64,91.4,TARGET,2,1f601c3735c66cba
1075,2013-01-24T00:00:00-05:00,2013-02-07,MSFT,22.29,22.01,-1.26,95.2,TIME,10,971af2cb8144b1eb
1076,2013-01-25T00:00:00-05:00,2013-01-28,AMD,2.85,2.78,-2.46,87.2,STOP,1,fbcd71b0f2e2b91f
1077,2013-01-28T00:00:00-05:00,2013-01-29,AMZN,13.8,13.46,-2.46,89.5,STOP,1,d0fe7324c8347b16
1078,2013-01-29T00:00:00-05:00,2013-01-30,AMZN,13.02,13.54,3.99,98.0,TARGET,1,515262bacadb8cc1
1079,2013-01-30T00:00:00-05:00,2013-01-31,AMZN,13.64,13.3,-2.49,98.0,STOP,1,c573f07572035db3
1080,2013-01-31T00:00:00-05:00,2013-02-01,META,30.79,30.02,-2.5,98.0,STOP,1,dfc4d09b78afe379
1081,2013-01-31T00:00:00-05:00,2013-02-07,AMZN,13.27,12.94,-2.49,91.7,STOP,5,bf5bad25b1576fb6
1082,2013-02-01T00:00:00-05:00,2013-02-15,QQQ,60.73,60.81,0.13,90.7,TIME,10,068936d1aa6b00d0
1083,2013-02-01T00:00:00-05:00,2013-02-07,AMZN,13.25,12.92,-2.49,89.5,STOP,4,333c84f9a4a6129f
1084,2013-02-01T00:00:00-05:00,2013-02-15,GOOGL,19.28,19.71,2.21,89.6,TIME,10,27ad28893c3fe35b
1085,2013-02-04T00:00:00-05:00,2013-02-19,SPY,119.74,122.71,2.48,88.1,TIME,10,c6c21908d3774dd7
1086,2013-02-04T00:00:00-05:00,2013-02-19,QQQ,59.67,61.25,2.64,89.0,TIME,10,ee2133504b94b461
1087,2013-02-06T00:00:00-05:00,2013-02-14,NVDA,0.28,0.28,0.0,87.5,STOP,6,98b7d624b5fbc2de
1088,2013-02-06T00:00:00-05:00,2013-02-21,QQQ,60.35,59.66,-1.14,87.2,TIME,10,8120189755fd5f6f
1089,2013-02-07T00:00:00-05:00,2013-02-22,SPY,120.88,121.62,0.61,87.9,TIME,10,c40ed6cf5f6290aa
1090,2013-02-07T00:00:00-05:00,2013-02-22,QQQ,60.4,60.26,-0.23,87.5,TIME,10,b6a2d8d3c9a847f4
1091,2013-02-12T00:00:00-05:00,2013-02-20,TSLA,2.53,2.63,3.95,88.6,TARGET,5,9193e85d56778710
1092,2013-02-13T00:00:00-05:00,2013-02-14,NVDA,0.29,0.28,-3.45,95.4,STOP,1,bd1c3e0def978593
1093,2013-02-14T00:00:00-05:00,2013-02-15,NVDA,0.29,0.29,0.0,94.7,STOP,1,1e0781817ac82d2b
1094,2013-02-15T00:00:00-05:00,2013-02-19,NVDA,0.29,0.29,0.0,91.1,STOP,1,2e2dd92fce2b687f
1095,2013-02-15T00:00:00-05:00,2013-02-19,TSLA,2.47,2.57,4.05,87.3,TARGET,1,2f628224e5216cca
1096,2013-02-15T00:00:00-05:00,2013-03-04,SPY,121.8,122.45,0.53,92.4,TIME,10,1d8c034e7d6edee3
1097,2013-02-19T00:00:00-05:00,2013-02-21,TSLA,2.62,2.55,-2.67,91.9,STOP,2,b4fb7f588a5f9027
1098,2013-02-20T00:00:00-05:00,2013-02-21,TSLA,2.57,2.51,-2.33,93.8,STOP,1,012aa55845c870c6
1099,2013-02-20T00:00:00-05:00,2013-03-06,SPY,121.18,123.71,2.09,88.1,TIME,10,74eda6601c09b297
1100,2013-02-21T00:00:00-05:00,2013-03-05,GOOGL,19.77,20.56,4.0,89.7,TARGET,8,195f6db2cf756377
1101,2013-02-21T00:00:00-05:00,2013-02-25,AMD,2.6,2.53,-2.69,91.7,STOP,2,2fa87d509f13fd52
1102,2013-02-21T00:00:00-05:00,2013-03-07,SPY,120.45,123.94,2.89,89.5,TIME,10,c2992b225c05823e
1103,2013-02-22T00:00:00-05:00,2013-02-25,TSLA,2.41,2.35,-2.49,87.4,STOP,1,0753489aecc62e78
1104,2013-02-25T00:00:00-05:00,2013-03-07,SPY,119.31,124.08,4.0,94.0,TARGET,8,36f3dda746df2424
1105,2013-02-26T00:00:00-05:00,2013-03-11,SPY,120.12,124.93,4.0,89.1,TARGET,9,35867d92cd2f907c
1106,2013-03-01T00:00:00-05:00,2013-03-15,SPY,121.8,125.33,2.9,87.4,TIME,10,d68168ea4c4d0a27
1107,2013-03-04T00:00:00-05:00,2013-03-07,NFLX,25.89,25.24,-2.51,87.3,STOP,3,25cf4f8bfc2df9ed
1108,2013-03-06T00:00:00-05:00,2013-03-20,MSFT,22.85,23.04,0.82,87.8,TIME,10,98fe23bca3a694ef
1109,2013-03-13T00:00:00-04:00,2013-03-14,NFLX,27.48,26.79,-2.51,91.5,STOP,1,f41b816a23d98329
1110,2013-03-14T00:00:00-04:00,2013-03-28,MSFT,22.89,23.27,1.68,88.8,TIME,10,eda5f895c498a1de
1111,2013-03-15T00:00:00-04:00,2013-04-01,MSFT,22.81,23.27,2.04,96.3,TIME,10,bcda79de61971b69
1112,2013-03-15T00:00:00-04:00,2013-03-28,GOOGL,20.24,19.73,-2.52,87.5,STOP,9,78f9892a0d409ebd
1113,2013-03-19T00:00:00-04:00,2013-03-22,AMD,2.67,2.6,-2.62,87.5,STOP,3,f975735dff1f745e
1114,2013-03-25T00:00:00-04:00,2013-04-09,SPY,124.62,126.07,1.17,87.1,TIME,10,2ff1ceb093a5a18e
1115,2013-03-26T00:00:00-04:00,2013-04-01,NFLX,27.23,26.55,-2.5,93.1,STOP,3,c3592ea78f57bd39
1116,2013-03-27T00:00:00-04:00,2013-04-01,NFLX,27.18,26.5,-2.5,90.1,STOP,2,7df61cde8672563d
1117,2013-03-28T00:00:00-04:00,2013-04-09,MSFT,23.27,24.21,4.04,88.1,TARGET,7,0e6a70a96aac476f
1118,2013-04-01T00:00:00-04:00,2013-04-03,TSLA,2.93,2.86,-2.39,98.0,STOP,2,b1e5759449e25a6a
1119,2013-04-02T00:00:00-04:00,2013-04-03,TSLA,2.96,2.88,-2.7,98.0,STOP,1,55245f1979348ef0
1120,2013-04-02T00:00:00-04:00,2013-04-03,NFLX,25.24,24.61,-2.5,87.7,STOP,1,948373f3d37728a8
1121,2013-04-03T00:00:00-04:00,2013-04-11,TSLA,2.74,2.85,4.01,97.3,TARGET,6,c924fafbade0c698
1122,2013-04-03T00:00:00-04:00,2013-04-17,SPY,124.85,124.75,-0.08,88.4,TIME,10,4ffedcb8557630fb
1123,2013-04-03T00:00:00-04:00,2013-04-17,QQQ,61.54,61.27,-0.43,87.5,TIME,10,01b8899daed69f12
1124,2013-04-05T00:00:00-04:00,2013-04-19,SPY,124.79,125.05,0.21,88.3,TIME,10,eb2034948b3e82db
1125,2013-04-05T00:00:00-04:00,2013-04-19,QQQ,61.05,61.25,0.34,93.5,TIME,10,0645827cb55d2ef5
1126,2013-04-05T00:00:00-04:00,2013-04-10,MSFT,23.35,24.28,3.98,87.1,TARGET,3,7a502ccc7f21b010
1127,2013-04-10T00:00:00-04:00,2013-04-17,QQQ,62.99,61.42,-2.49,92.6,STOP,5,e5c84b6a6d9919d5
1128,2013-04-11T00:00:00-04:00,2013-04-19,NVDA,0.3,0.29,-3.33,98.0,STOP,6,295da209ac2305db
1129,2013-04-11T00:00:00-04:00,2013-04-19,MSFT,23.54,24.48,3.99,98.0,TARGET,6,2f658843f963640f
1130,2013-04-12T00:00:00-04:00,2013-04-15,NVDA,0.3,0.3,0.0,94.3,STOP,1,e6f7b7af6aeacd11
1131,2013-04-12T00:00:00-04:00,2013-04-19,MSFT,23.42,24.36,4.01,87.4,TARGET,5,7d7424f8b75fcc5e
1132,2013-04-15T00:00:00-04:00,2013-04-29,SPY,124.76,128.12,2.7,92.4,TIME,10,d2a8565217ce6cba
1133,2013-04-15T00:00:00-04:00,2013-04-29,QQQ,61.68,63.16,2.4,90.0,TIME,10,696f6878e50de132
1134,2013-04-15T00:00:00-04:00,2013-04-18,AMZN,13.39,13.05,-2.54,87.4,STOP,3,031d2e449feb55c6
1135,2013-04-17T00:00:00-04:00,2013-04-19,NVDA,0.3,0.29,-3.33,87.7,STOP,2,23efac92303fe876
1136,2013-04-17T00:00:00-04:00,2013-05-01,SPY,124.75,127.3,2.05,92.6,TIME,10,4b3ae42951a8d394
1137,2013-04-18T00:00:00-04:00,2013-05-02,SPY,123.97,128.48,3.64,87.7,TIME,10,7cea88cee6ba08e6
1138,2013-04-19T00:00:00-04:00,2013-04-22,MSFT,24.22,25.19,4.0,93.5,TARGET,1,c6729b42c5a284ce
1139,2013-04-22T00:00:00-04:00,2013-04-25,MSFT,25.08,26.08,3.99,98.0,TARGET,3,787a07cd02eed63f
1140,2013-04-23T00:00:00-04:00,2013-05-07,SPY,126.9,130.78,3.06,87.5,TIME,10,c3c2aac6d1516f1b
1141,2013-04-23T00:00:00-04:00,2013-05-03,QQQ,62.48,64.98,4.0,89.3,TARGET,8,87932bd4b173ac5d
1142,2013-04-25T00:00:00-04:00,2013-04-26,AMZN,13.73,13.39,-2.48,97.7,STOP,1,666fb9f112622d4c
1143,2013-04-25T00:00:00-04:00,2013-04-26,AMD,2.68,2.61,-2.61,87.0,STOP,1,eac0c1fba8e127b1
1144,2013-04-30T00:00:00-04:00,2013-05-01,AMD,2.82,2.93,3.9,92.2,TARGET,1,ba852873026ecb60
1145,2013-05-01T00:00:00-04:00,2013-05-02,META,27.26,28.35,4.0,93.5,TARGET,1,51d485c6de9f8b87
1146,2013-05-02T00:00:00-04:00,2013-05-03,META,28.79,28.07,-2.5,98.0,STOP,1,c24f0cdce60f8d49
1147,2013-05-03T00:00:00-04:00,2013-05-06,META,28.14,27.43,-2.52,91.4,STOP,1,51a1095e8091b725
1148,2013-05-06T00:00:00-04:00,2013-05-07,META,27.4,26.72,-2.48,87.0,STOP,1,bd5ad3454d49eb6c
1149,2013-05-08T00:00:00-04:00,2013-05-09,TSLA,3.72,3.87,4.03,92.8,TARGET,1,bfb366e85115e28f
1150,2013-05-13T00:00:00-04:00,2013-05-15,NFLX,32.77,34.08,4.0,87.6,TARGET,2,a5f92388da4199fe
1151,2013-05-22T00:00:00-04:00,2013-06-05,NVDA,0.34,0.33,-2.94,88.1,STOP,9,64a065b5689af715
1152,2013-05-22T00:00:00-04:00,2013-06-06,MSFT,28.35,28.64,1.02,87.2,TIME,10,5ae0b031ca66aa13
1153,2013-05-23T00:00:00-04:00,2013-06-06,QQQ,66.08,64.42,-2.51,90.8,STOP,9,5d13051280c2c96d
1154,2013-05-24T00:00:00-04:00,2013-06-05,SPY,132.96,129.63,-2.5,87.6,STOP,7,f5cc4b427f15fe09
1155,2013-05-28T00:00:00-04:00,2013-06-07,AMZN,13.36,13.9,4.04,87.3,TARGET,8,7500b73c2560d58a
1156,2013-05-28T00:00:00-04:00,2013-05-30,NFLX,30.6,31.82,3.99,91.5,TARGET,2,3594651b01e3ed1f
1157,2013-05-29T00:00:00-04:00,2013-06-06,SPY,132.88,129.56,-2.5,87.8,STOP,6,7c2b71ed04e0b017
1158,2013-05-29T00:00:00-04:00,2013-05-31,NFLX,30.76,31.99,4.0,89.0,TARGET,2,9250bcac58d5f8c0
1159,2013-05-31T00:00:00-04:00,2013-06-14,QQQ,65.9,65.02,-1.33,87.4,TIME,10,887158631313b1c0
1160,2013-05-31T00:00:00-04:00,2013-06-14,SPY,131.46,131.24,-0.16,88.9,TIME,10,7d64612f2d8133d8
1161,2013-05-31T00:00:00-04:00,2013-06-07,AMZN,13.46,14.0,4.01,88.3,TARGET,5,b42958d37ec6bf5a
1162,2013-05-31T00:00:00-04:00,2013-06-05,NVDA,0.34,0.33,-2.94,90.1,STOP,3,726e2be41ad3443e
1163,2013-06-03T00:00:00-04:00,2013-06-17,SPY,132.18,132.26,0.06,88.1,TIME,10,ce022c47b3c26115
1164,2013-06-03T00:00:00-04:00,2013-06-06,QQQ,66.01,64.36,-2.5,90.0,STOP,3,e95cb1cf1c77e3ae
1165,2013-06-04T00:00:00-04:00,2013-06-18,MSFT,28.66,28.66,-0.01,88.1,TIME,10,1ce4e462da092fbb
1166,2013-06-05T00:00:00-04:00,2013-06-07,AMZN,13.36,13.89,3.97,89.1,TARGET,2,14ee8c82a650b039
1167,2013-06-06T00:00:00-04:00,2013-06-20,SPY,130.88,128.2,-2.05,88.9,TIME,10,814a2edaef2b4aca
1168,2013-06-07T00:00:00-04:00,2013-06-21,AMZN,13.84,13.5,-2.46,93.0,STOP,10,8b89996f5101a0ef
1169,2013-06-07T00:00:00-04:00,2013-06-20,SPY,132.55,129.23,-2.5,87.7,STOP,9,3f2a17e348597a9a
1170,2013-06-17T00:00:00-04:00,2013-06-20,AMD,4.05,3.95,-2.47,89.4,STOP,3,0ff5d77ab8a8934d
1171,2013-06-17T00:00:00-04:00,2013-06-20,NFLX,32.75,31.93,-2.5,91.6,STOP,3,8e90d4889d0337c8
1172,2013-06-18T00:00:00-04:00,2013-06-19,NVDA,0.34,0.35,2.94,89.1,TARGET,1,38dbdc1329d549ae
1173,2013-06-19T00:00:00-04:00,2013-06-20,NVDA,0.35,0.34,-2.86,98.0,STOP,1,e7263d96af959ea4
1174,2013-06-19T00:00:00-04:00,2013-06-21,GOOGL,22.39,21.83,-2.5,87.9,STOP,2,9edc67a9f74b07d9
1175,2013-06-19T00:00:00-04:00,2013-06-20,SPY,131.46,128.17,-2.5,87.4,STOP,1,11de94244bd90785
1176,2013-06-20T00:00:00-04:00,2013-06-21,AMD,3.87,4.02,3.88,87.8,TARGET,1,15ad3d98c44acb19
1177,2013-06-20T00:00:00-04:00,2013-07-05,GOOGL,21.99,22.21,0.98,89.7,TIME,10,ac3ada0cc93018ff
1178,2013-06-20T00:00:00-04:00,2013-06-24,NVDA,0.34,0.33,-2.94,91.0,STOP,2,1c8eeac7217a39cd
1179,2013-06-21T00:00:00-04:00,2013-06-24,NVDA,0.34,0.33,-2.94,92.4,STOP,1,4d052dc316002013
1180,2013-06-21T00:00:00-04:00,2013-07-08,GOOGL,21.89,22.49,2.76,91.7,TIME,10,7afda95507c8133b
1181,2013-06-21T00:00:00-04:00,2013-06-26,AMD,4.0,4.16,4.0,90.8,TARGET,3,1fbda60db2e44319
1182,2013-06-21T00:00:00-04:00,2013-06-24,AMZN,13.67,13.33,-2.49,90.1,STOP,1,c443be1eb2ff8c0f
1183,2013-06-24T00:00:00-04:00,2013-07-09,NVDA,0.33,0.33,0.67,88.7,TIME,10,2790daf8626f1209
1184,2013-06-24T00:00:00-04:00,2013-07-08,GOOGL,21.62,22.48,3.98,87.5,TARGET,9,be98e8a79e6c70ee
1185,2013-06-24T00:00:00-04:00,2013-06-26,AMD,4.05,4.21,3.95,88.7,TARGET,2,df0d001da4b77eb2
1186,2013-06-24T00:00:00-04:00,2013-07-01,AMZN,13.53,14.07,3.99,88.4,TARGET,5,6ac59cfff27e1975
1187,2013-06-25T00:00:00-04:00,2013-06-28,AMD,4.15,4.05,-2.41,87.4,STOP,3,d23e7c12c9b615d4
1188,2013-06-26T00:00:00-04:00,2013-07-11,NVDA,0.33,0.34,3.03,88.0,TARGET,10,ce5edd3b83618c26
1189,2013-06-28T00:00:00-04:00,2013-07-02,MSFT,28.3,27.59,-2.51,88.9,STOP,2,f40b21262db4591d
1190,2013-07-08T00:00:00-04:00,2013-07-09,NFLX,33.3,34.63,3.99,87.8,TARGET,1,4d67f3190f992d91
1191,2013-07-09T00:00:00-04:00,2013-07-10,NFLX,35.34,34.46,-2.49,92.7,STOP,1,66653d25a8f1af56
1192,2013-07-12T00:00:00-04:00,2013-07-18,AMD,4.32,4.49,3.94,94.7,TARGET,4,d4bfe01111e7f7f5
1193,2013-07-16T00:00:00-04:00,2013-07-18,AMD,4.43,4.61,4.06,90.1,TARGET,2,fbb6ca50f4aa8c7e
1194,2013-07-16T00:00:00-04:00,2013-07-17,TSLA,7.27,7.09,-2.48,98.0,STOP,1,41251d981dd1be9f
1195,2013-07-17T00:00:00-04:00,2013-07-18,TSLA,8.02,7.82,-2.49,98.0,STOP,1,f998efb8b6f2db0a
1196,2013-07-18T00:00:00-04:00,2013-07-19,AMD,4.64,4.52,-2.59,98.0,STOP,1,ffaf27a2231329bb
1197,2013-07-19T00:00:00-04:00,2013-08-02,GOOGL,22.28,22.53,1.13,98.0,TIME,10,aea6f95cea7ed8a0
1198,2013-07-19T00:00:00-04:00,2013-07-25,META,25.72,26.75,4.0,90.1,TARGET,4,359fdbb94820d0bc
1199,2013-07-22T00:00:00-04:00,2013-07-25,GOOGL,22.63,22.07,-2.47,87.0,STOP,3,832c95e862eca505
1200,2013-07-23T00:00:00-04:00,2013-07-24,NFLX,35.75,34.86,-2.49,98.0,STOP,1,6c487369f900704d
1201,2013-07-24T00:00:00-04:00,2013-08-02,AAPL,13.51,14.05,4.0,93.2,TARGET,7,a05ff6f4f9651adf
1202,2013-07-24T00:00:00-04:00,2013-08-05,NFLX,34.47,35.85,4.0,87.7,TARGET,8,652c7e0521f8fb9a
1203,2013-07-30T00:00:00-04:00,2013-08-02,TSLA,8.78,9.13,3.99,87.4,TARGET,3,70d0b02887c4e518
1204,2013-07-31T00:00:00-04:00,2013-08-14,SPY,136.41,136.43,0.02,88.9,TIME,10,4ed56f1990d9fd84
1205,2013-08-07T00:00:00-04:00,2013-08-08,TSLA,8.95,9.31,4.02,91.4,TARGET,1,7c436c6d0e4afcfe
1206,2013-08-08T00:00:00-04:00,2013-08-09,NVDA,0.34,0.33,-2.94,88.7,STOP,1,7cc763d17260d0b4
1207,2013-08-09T00:00:00-04:00,2013-08-12,NVDA,0.34,0.33,-2.94,98.0,STOP,1,4913cd33e33079b4
1208,2013-08-12T00:00:00-04:00,2013-08-14,TSLA,9.83,9.58,-2.54,87.2,STOP,2,f4b827c3db0cc244
1209,2013-08-14T00:00:00-04:00,2013-08-28,NVDA,0.35,0.35,-0.85,98.0,TIME,10,bd21c088ef1b6c03
1210,2013-08-15T00:00:00-04:00,2013-08-29,QQQ,68.14,68.55,0.6,91.8,TIME,10,8ca62b2739d24c53
1211,2013-08-19T00:00:00-04:00,2013-09-03,QQQ,68.0,68.5,0.73,87.8,TIME,10,a00671955cbebfff
1212,2013-08-21T00:00:00-04:00,2013-08-26,NFLX,38.62,40.17,4.01,87.1,TARGET,3,5b3f2b25b51771b7
1213,2013-08-23T00:00:00-04:00,2013-08-26,TSLA,10.79,11.22,3.99,87.2,TARGET,1,cce251e2c4157a39
1214,2013-08-23T00:00:00-04:00,2013-08-26,NFLX,39.77,41.36,4.0,87.9,TARGET,1,9a9b10314fc04f97
1215,2013-08-26T00:00:00-04:00,2013-08-28,TSLA,10.95,11.39,4.02,96.4,TARGET,2,dc4fcc75468ebe1e
1216,2013-08-26T00:00:00-04:00,2013-08-27,MSFT,28.17,27.47,-2.48,90.3,STOP,1,bf52e65cd397d249
1217,2013-08-26T00:00:00-04:00,2013-08-27,META,41.09,40.06,-2.51,88.3,STOP,1,0290e5c09862c093
1218,2013-08-27T00:00:00-04:00,2013-09-03,MSFT,27.44,26.75,-2.51,87.2,STOP,4,f2ebc2dd86a23d7d
1219,2013-08-27T00:00:00-04:00,2013-09-10,QQQ,67.81,70.52,4.0,91.7,TARGET,9,e8cb3090539fb8b1
1220,2013-08-28T00:00:00-04:00,2013-09-03,TSLA,11.1,11.54,3.96,87.3,TARGET,3,4c834dda06f3fbb6
1221,2013-09-09T00:00:00-04:00,2013-09-10,TSLA,10.71,11.14,4.01,87.6,TARGET,1,9a9d2d9b57c8d458
1222,2013-09-10T00:00:00-04:00,2013-09-11,AAPL,15.27,14.89,-2.49,93.4,STOP,1,eb28644d130922d8
1223,2013-09-16T00:00:00-04:00,2013-09-19,AMD,3.82,3.97,3.93,87.6,TARGET,3,1c18ef0398df424d
1224,2013-09-17T00:00:00-04:00,2013-10-01,MSFT,27.17,27.7,1.96,87.3,TIME,10,1a56e290a2399dc1
1225,2013-09-19T00:00:00-04:00,2013-09-20,TSLA,11.86,12.34,4.05,89.6,TARGET,1,959bd3632619efae
1226,2013-09-20T00:00:00-04:00,2013-10-04,MSFT,27.05,27.95,3.33,88.7,TIME,10,10b70f2303eb394d
1227,2013-09-20T00:00:00-04:00,2013-09-23,TSLA,12.23,11.92,-2.53,87.4,STOP,1,3f39489843670f76
1228,2013-09-20T00:00:00-04:00,2013-09-23,NFLX,44.83,43.71,-2.5,89.7,STOP,1,94c08e7793d33950
1229,2013-09-23T00:00:00-04:00,2013-09-26,NFLX,43.15,44.87,3.99,90.0,TARGET,3,82eda6a5176bf5ba
1230,2013-09-30T00:00:00-04:00,2013-10-14,SPY,136.51,138.89,1.74,87.9,TIME,10,503994418d55776f
1231,2013-10-01T00:00:00-04:00,2013-10-08,NFLX,46.37,45.21,-2.5,90.0,STOP,5,bbca6b1a898aaf45
1232,2013-10-02T00:00:00-04:00,2013-10-03,TSLA,12.06,11.76,-2.49,98.0,STOP,1,f054f5ce0c90ce22
1233,2013-10-02T00:00:00-04:00,2013-10-03,NFLX,47.25,46.07,-2.5,90.0,STOP,1,55ca872c582d197b
1234,2013-10-03T00:00:00-04:00,2013-10-04,TSLA,11.55,12.02,4.07,98.0,TARGET,1,4b478dda51026f80
1235,2013-10-03T00:00:00-04:00,2013-10-08,AMZN,15.74,15.34,-2.54,87.3,STOP,3,e7f9ddc07c9bac31
1236,2013-10-03T00:00:00-04:00,2013-10-17,SPY,136.19,140.74,3.34,90.1,TIME,10,07dc9266a067eb2a
1237,2013-10-03T00:00:00-04:00,2013-10-09,QQQ,71.26,69.47,-2.51,91.1,STOP,4,1a6a9ae5f630abd7
1238,2013-10-04T00:00:00-04:00,2013-10-08,TSLA,12.07,11.76,-2.57,89.5,STOP,2,2d5782afdcdcefe2
1239,2013-10-08T00:00:00-04:00,2013-10-09,TSLA,11.65,11.36,-2.49,88.7,STOP,1,e9f9c331ed55bb87
1240,2013-10-08T00:00:00-04:00,2013-10-09,META,46.85,45.68,-2.5,91.0,STOP,1,9095b1f78cd361e8
1241,2013-10-08T00:00:00-04:00,2013-10-18,AMZN,15.16,15.77,4.02,89.1,TARGET,8,47f975b399b972f7
1242,2013-10-08T00:00:00-04:00,2013-10-09,NFLX,43.19,42.11,-2.5,89.2,STOP,1,045da8a7201bbbf8
1243,2013-10-09T00:00:00-04:00,2013-10-10,META,46.48,48.34,4.0,91.6,TARGET,1,4e7ad6a7d7124cfc
1244,2013-10-09T00:00:00-04:00,2013-10-10,NFLX,41.2,42.85,4.0,95.1,TARGET,1,6fb76fe16fd303a5
1245,2013-10-09T00:00:00-04:00,2013-10-10,TSLA,11.25,11.7,4.0,89.5,TARGET,1,4590482e775adfa8
1246,2013-10-10T00:00:00-04:00,2013-10-14,NFLX,43.43,45.16,3.98,89.4,TARGET,2,80bc916b30159368
1247,2013-10-10T00:00:00-04:00,2013-10-24,SPY,137.45,142.31,3.53,90.4,TIME,10,302fc3fb1276f7b4
1248,2013-10-10T00:00:00-04:00,2013-10-18,QQQ,71.16,74.0,3.99,90.9,TARGET,6,c3327552623ec7e7
1249,2013-10-14T00:00:00-04:00,2013-10-17,AMD,3.97,4.13,4.03,97.7,TARGET,3,4ec27d80a7facae5
1250,2013-10-14T00:00:00-04:00,2013-10-21,NFLX,46.34,48.19,3.99,94.8,TARGET,5,01b19ff8a11a911c
1251,2013-10-15T00:00:00-04:00,2013-10-18,AMD,4.02,3.92,-2.49,92.7,STOP,3,3aef4e61a922f7f9
